Id,SalePrice,Neighborhood,Condition1,Utilities,LandContour,OverallQual,GarageQual,PoolQC,ProximityToITHub,PublicTransportAccessibility,SchoolProximity,HospitalProximity,AirQuality,NoisePollution,RegulatoryCompliance,LandAcquisitionComplexity,GrLivArea,GarageCars,BedroomAbvGr,FullBath,HalfBath,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Dist_to_Metro,Airport_Proximity,NRI_Investment_Ratio,RERA_Status,City,State,Local_Economy,JobMarket,GreenSpaces,Fence,FireplaceQu,ShoppingProximity,RestaurantProximity,Zoning,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,Electrical,Functional,KitchenQual,KitchenAbvGr,PavedDrive,Street,Alley,LotShape,LotConfig,LandSlope,LotSize,BldgType,HouseStyle,OverallCond,SwimmingPool,CinemaHallProximity,PubProximity,HighSchoolProximity,IntermediateSchoolProximity,UGCollegeProximity,PGCollegeProximity
2089,7081482,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Sobha,Medium,Fair,No,Medium,1,3,Poor,High,Compliant,High,1480,2,4,1,0,893,355,459,1497,4,23,0.11416491259850209,Compliant,Delhi,Delhi,Strong,Fair,No,No,Good,4,4,Mixed,2014,2021,Asphalt Shingles,Metal,Metal,Brick,942,Fair,Fair,Slab,Fair,Poor,GLQ,BLQ,Excellent,No,Standard,Typical,Fair,1,Yes,Paved,Paved,Irregular,Corner,Moderate,13426,Townhouse,Two-story,8,Yes,1,3,1,2,2,4
2090,12344705,Anna Nagar,1 km from Metro,Tanker-dependent,Flood-prone,DLF,Low,Fair,Yes,Medium,4,2,Good,Low,Non-Compliant,High,2187,1,4,2,0,951,238,286,73,3,11,0.17776444657896456,Non-Compliant,Bangalore,Maharashtra,Weak,Poor,No,Yes,Excellent,4,4,Residential,2019,2008,Clay or Tile,Wood,Vinyl,Stone,108,Good,Fair,Slab,Fair,Poor,BLQ,ALQ,Good,No,Standard,Typical,Good,1,Yes,Gravel,Paved,Irregular,Cul-de-sac,Severe,14450,Single-family,Ranch,3,No,4,3,4,3,2,3
2091,7943085,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Sobha,Medium,Good,Yes,High,2,4,Fair,High,Non-Compliant,Medium,2846,1,2,1,0,258,301,160,1858,3,22,0.2161167131638187,Non-Compliant,Mumbai,Tamil Nadu,Weak,Poor,Yes,Yes,Fair,2,3,Residential,2015,2011,Clay or Tile,Wood,Vinyl,Stone,121,Excellent,Fair,Crawl Space,Excellent,Average,BLQ,GLQ,Fair,No,Standard,Typical,Good,1,Yes,Gravel,Gravel,Irregular,Corner,Gentle,12682,Townhouse,Ranch,6,No,3,2,2,1,4,3
2092,13176184,Anna Nagar,Adjacent to Metro,Tanker-dependent,Flood-prone,DLF,Low,Excellent,No,Low,3,4,Fair,Low,Non-Compliant,High,1590,1,4,2,0,104,235,329,1288,3,21,0.4062829725207232,Non-Compliant,Bangalore,Maharashtra,Medium,Good,Yes,No,Fair,3,1,Residential,2004,2009,Asphalt Shingles,Wood,Wood,None,622,Excellent,Good,Poured Concrete,Fair,Average,BLQ,BLQ,Fair,No,Upgraded,Typical,Fair,1,Yes,Paved,Gravel,Regular,Cul-de-sac,Gentle,6260,Single-family,Two-story,7,Yes,2,1,2,1,2,3
2093,8591215,Koramangala,2 km from Metro,24/7,Not Flood-prone,DLF,Low,Good,Yes,High,4,3,Good,Low,Non-Compliant,High,2333,2,3,3,1,881,254,180,491,3,14,0.17257346450077748,Non-Compliant,Delhi,Delhi,Strong,Poor,Yes,No,Good,4,1,Mixed,2016,2016,Asphalt Shingles,Vinyl,Metal,Stone,733,Excellent,Good,Poured Concrete,Excellent,Good,GLQ,ALQ,Good,No,Standard,Typical,Good,1,Yes,Gravel,Paved,Irregular,Cul-de-sac,Moderate,9629,Single-family,Ranch,7,No,4,2,1,3,4,4
2094,12416989,Anna Nagar,2 km from Metro,24/7,Not Flood-prone,DLF,Medium,Good,Yes,Low,3,5,Good,Medium,Compliant,Medium,1736,1,3,1,1,7,30,51,1581,1,18,0.45057446153129554,Compliant,Bangalore,Karnataka,Weak,Fair,Yes,No,Good,1,4,Mixed,2016,2005,Asphalt Shingles,Vinyl,Wood,None,211,Fair,Fair,Crawl Space,Fair,Good,ALQ,ALQ,Fair,Yes,Upgraded,Typical,Excellent,1,No,Gravel,Gravel,Irregular,Corner,Moderate,12439,Townhouse,Ranch,5,Yes,3,2,4,2,1,1
2095,12664559,Bandra,1 km from Metro,24/7,Not Flood-prone,DLF,Medium,Good,No,Medium,1,3,Poor,Medium,Compliant,Medium,1398,2,4,3,1,661,120,337,20,4,29,0.2721442744481718,Non-Compliant,Delhi,Maharashtra,Strong,Fair,No,No,Fair,3,3,Mixed,2019,2008,Clay or Tile,Wood,Wood,Brick,989,Good,Fair,Poured Concrete,Fair,Average,GLQ,GLQ,Fair,No,Standard,Typical,Fair,2,No,Paved,Gravel,Regular,Inside,Moderate,8065,Single-family,Ranch,7,No,3,3,1,2,3,4
2096,8115364,Koramangala,Adjacent to Metro,24/7,Not Flood-prone,Local Builder,Low,Excellent,No,Medium,1,5,Fair,High,Compliant,Medium,2959,1,5,1,1,543,429,481,585,3,18,0.363515345569296,Non-Compliant,Bangalore,Karnataka,Strong,Fair,Yes,No,Good,4,4,Residential,2014,2018,Asphalt Shingles,Vinyl,Metal,Stone,629,Good,Good,Slab,Excellent,Poor,GLQ,GLQ,Excellent,No,Upgraded,Typical,Excellent,1,Yes,Paved,Paved,Irregular,Corner,Gentle,12732,Townhouse,Ranch,2,Yes,1,2,3,4,2,1
2097,10822100,Anna Nagar,1 km from Metro,24/7,Flood-prone,Tata,Low,Fair,Yes,Low,2,4,Poor,Low,Non-Compliant,Low,2026,3,3,3,1,720,274,269,732,1,29,0.2007335409404406,Non-Compliant,Chennai,Karnataka,Weak,Good,No,Yes,Fair,3,4,Mixed,2012,2010,Clay or Tile,Vinyl,Wood,Brick,28,Fair,Excellent,Poured Concrete,Good,Average,BLQ,BLQ,Fair,Yes,Upgraded,Typical,Fair,2,Yes,Gravel,Paved,Regular,Inside,Moderate,10874,Townhouse,Two-story,5,Yes,1,1,3,3,3,3
2098,12191729,Bandra,Adjacent to Metro,24/7,Flood-prone,Sobha,High,Excellent,No,Low,4,2,Poor,Low,Non-Compliant,Medium,2093,3,2,3,0,983,443,340,1135,1,29,0.4289428633965372,Compliant,Mumbai,Maharashtra,Weak,Fair,No,No,Fair,1,1,Residential,2021,2011,Slate,Metal,Metal,Brick,799,Excellent,Fair,Crawl Space,Good,Poor,BLQ,BLQ,Fair,Yes,Standard,Functional,Excellent,2,No,Gravel,Paved,Irregular,Corner,Moderate,9395,Townhouse,Ranch,6,Yes,1,3,3,4,1,3
2099,10346268,Bandra,1 km from Metro,24/7,Flood-prone,Sobha,Low,Excellent,Yes,Medium,3,5,Good,Medium,Non-Compliant,High,2178,2,3,3,1,907,395,69,853,1,23,0.19924647357728512,Compliant,Delhi,Karnataka,Weak,Fair,Yes,No,Good,4,1,Commercial,2023,2009,Clay or Tile,Vinyl,Metal,Stone,256,Good,Good,Poured Concrete,Excellent,Poor,ALQ,ALQ,Excellent,Yes,Standard,Functional,Good,1,No,Gravel,Paved,Regular,Inside,Gentle,9380,Townhouse,Ranch,3,No,1,4,2,2,4,1
2100,12376263,Koramangala,2 km from Metro,Tanker-dependent,Flood-prone,DLF,High,Fair,Yes,Low,1,2,Good,High,Non-Compliant,High,2474,1,5,1,0,875,455,36,444,4,22,0.22716730305573307,Compliant,Chennai,Delhi,Strong,Good,Yes,No,Excellent,1,2,Mixed,2020,2002,Slate,Wood,Metal,Brick,701,Excellent,Fair,Crawl Space,Fair,Average,GLQ,GLQ,Fair,Yes,Standard,Functional,Good,1,Yes,Paved,Paved,Regular,Cul-de-sac,Severe,10043,Townhouse,Two-story,2,No,1,3,1,3,3,4
2101,7708877,Koramangala,2 km from Metro,24/7,Flood-prone,Tata,High,Good,No,Medium,3,4,Poor,Low,Compliant,Low,1630,1,5,2,1,277,83,58,766,3,13,0.30264594046676296,Compliant,Chennai,Delhi,Weak,Poor,Yes,Yes,Fair,2,1,Residential,2002,2019,Slate,Vinyl,Wood,None,517,Excellent,Good,Slab,Fair,Poor,BLQ,GLQ,Excellent,Yes,Upgraded,Typical,Fair,1,Yes,Gravel,Paved,Regular,Inside,Gentle,7219,Single-family,Two-story,3,No,3,3,2,4,2,3
2102,11560171,Bandra,1 km from Metro,Tanker-dependent,Not Flood-prone,Sobha,Medium,Fair,Yes,High,4,5,Good,Low,Compliant,Medium,1436,2,4,1,0,3,55,371,1417,3,24,0.30048372280806623,Compliant,Mumbai,Delhi,Medium,Poor,Yes,No,Good,1,1,Commercial,2023,2002,Asphalt Shingles,Metal,Wood,None,926,Good,Excellent,Crawl Space,Fair,Average,GLQ,GLQ,Fair,Yes,Standard,Functional,Fair,1,Yes,Gravel,Gravel,Irregular,Cul-de-sac,Severe,13447,Townhouse,Two-story,8,Yes,2,1,2,1,1,4
2103,14491319,Anna Nagar,Adjacent to Metro,24/7,Flood-prone,Sobha,Medium,Fair,Yes,Medium,4,3,Poor,High,Non-Compliant,Medium,1075,3,4,2,0,537,401,371,623,3,25,0.32246141347045376,Non-Compliant,Mumbai,Delhi,Weak,Poor,No,No,Good,1,1,Commercial,2018,2006,Slate,Metal,Vinyl,Stone,355,Good,Good,Slab,Good,Poor,ALQ,GLQ,Excellent,No,Standard,Typical,Good,2,No,Paved,Gravel,Regular,Cul-de-sac,Moderate,11041,Single-family,Ranch,5,No,4,2,2,4,3,1
2104,8296846,Koramangala,Adjacent to Metro,24/7,Not Flood-prone,DLF,High,Fair,No,High,2,3,Poor,High,Compliant,Low,1438,1,4,3,1,434,134,472,1582,2,14,0.4930696443132051,Non-Compliant,Chennai,Tamil Nadu,Strong,Good,Yes,No,Fair,4,4,Commercial,2018,2019,Clay or Tile,Wood,Wood,Brick,138,Fair,Good,Slab,Excellent,Poor,ALQ,ALQ,Fair,No,Upgraded,Typical,Fair,1,No,Gravel,Paved,Regular,Cul-de-sac,Gentle,9188,Single-family,Two-story,1,Yes,2,2,2,3,2,1
2105,12865327,Bandra,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Tata,Low,Excellent,Yes,Low,2,2,Fair,Low,Non-Compliant,High,2141,1,4,2,0,676,487,469,1532,3,27,0.13018094567402924,Compliant,Bangalore,Delhi,Strong,Good,Yes,Yes,Excellent,3,4,Mixed,2006,2018,Slate,Wood,Metal,None,516,Good,Excellent,Slab,Good,Average,ALQ,ALQ,Excellent,No,Upgraded,Typical,Good,2,Yes,Gravel,Gravel,Irregular,Inside,Moderate,9436,Single-family,Ranch,7,Yes,2,2,1,2,1,4
2106,6446049,Bandra,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Local Builder,High,Fair,Yes,Medium,3,5,Poor,Medium,Non-Compliant,Low,1784,1,5,3,1,572,370,104,17,3,27,0.4441844452979461,Compliant,Bangalore,Karnataka,Weak,Good,Yes,No,Excellent,2,4,Commercial,2008,2011,Slate,Vinyl,Vinyl,None,761,Good,Fair,Slab,Excellent,Poor,BLQ,BLQ,Excellent,No,Upgraded,Functional,Excellent,1,No,Paved,Gravel,Irregular,Corner,Gentle,14613,Single-family,Ranch,2,No,2,1,4,2,4,4
2107,11841580,Bandra,Adjacent to Metro,24/7,Flood-prone,DLF,Medium,Good,No,High,2,4,Fair,Low,Compliant,High,2315,3,5,1,1,475,207,97,806,4,23,0.17838009725458737,Compliant,Delhi,Karnataka,Medium,Poor,No,No,Fair,4,3,Commercial,2005,2021,Asphalt Shingles,Metal,Vinyl,None,739,Excellent,Good,Slab,Good,Average,ALQ,GLQ,Fair,Yes,Upgraded,Typical,Excellent,2,Yes,Paved,Gravel,Irregular,Cul-de-sac,Gentle,12860,Single-family,Two-story,3,No,1,1,4,2,2,1
2108,6018650,Gurgaon,1 km from Metro,24/7,Flood-prone,Sobha,Low,Excellent,No,Low,1,3,Fair,Medium,Compliant,Low,2709,1,3,3,1,506,305,255,939,3,16,0.37297486553241366,Compliant,Mumbai,Maharashtra,Medium,Poor,Yes,No,Fair,4,3,Residential,2019,2019,Clay or Tile,Metal,Vinyl,Stone,609,Good,Excellent,Poured Concrete,Good,Good,BLQ,ALQ,Fair,No,Standard,Typical,Good,2,No,Paved,Gravel,Irregular,Cul-de-sac,Gentle,6262,Single-family,Two-story,8,No,1,4,3,2,3,3
2109,6897700,Anna Nagar,Adjacent to Metro,24/7,Flood-prone,Tata,Low,Fair,Yes,Low,3,5,Poor,High,Non-Compliant,Medium,1315,1,3,1,0,818,320,39,119,4,18,0.4049685342870023,Non-Compliant,Chennai,Tamil Nadu,Strong,Fair,Yes,No,Fair,4,3,Mixed,2011,2023,Slate,Vinyl,Wood,Brick,331,Fair,Good,Crawl Space,Excellent,Good,BLQ,BLQ,Excellent,Yes,Standard,Functional,Fair,2,Yes,Paved,Gravel,Irregular,Corner,Moderate,6153,Single-family,Two-story,2,Yes,2,4,4,3,4,4
2110,11739167,Bandra,1 km from Metro,24/7,Not Flood-prone,Local Builder,Medium,Good,Yes,Medium,1,3,Good,High,Non-Compliant,Low,1671,2,3,2,1,74,184,134,1916,4,22,0.49715927594422227,Compliant,Chennai,Tamil Nadu,Weak,Fair,No,No,Fair,1,2,Residential,2004,2017,Slate,Vinyl,Wood,None,860,Excellent,Good,Poured Concrete,Excellent,Average,GLQ,ALQ,Excellent,No,Upgraded,Typical,Fair,1,No,Gravel,Gravel,Irregular,Corner,Moderate,6057,Single-family,Ranch,7,Yes,2,1,1,2,3,2
2111,11100011,Bandra,2 km from Metro,24/7,Flood-prone,Local Builder,Low,Fair,No,Medium,2,3,Good,Low,Non-Compliant,Low,2790,2,3,3,1,307,156,167,1032,4,17,0.13563910184110714,Non-Compliant,Chennai,Karnataka,Strong,Fair,No,No,Fair,4,3,Residential,2001,2004,Asphalt Shingles,Vinyl,Vinyl,Brick,921,Excellent,Fair,Slab,Excellent,Average,BLQ,BLQ,Good,No,Upgraded,Typical,Fair,2,Yes,Gravel,Gravel,Regular,Cul-de-sac,Severe,13364,Single-family,Two-story,3,Yes,4,4,4,3,3,2
2112,9710429,Gurgaon,1 km from Metro,24/7,Flood-prone,Tata,Medium,Good,Yes,Medium,1,4,Good,Low,Compliant,High,1637,3,5,1,0,488,426,229,236,4,25,0.21945930923901577,Non-Compliant,Bangalore,Tamil Nadu,Strong,Good,Yes,Yes,Excellent,1,1,Commercial,2010,2011,Asphalt Shingles,Wood,Metal,Brick,344,Good,Fair,Crawl Space,Excellent,Good,BLQ,BLQ,Excellent,Yes,Standard,Functional,Excellent,2,No,Gravel,Paved,Irregular,Cul-de-sac,Gentle,12169,Single-family,Two-story,3,Yes,3,2,2,4,2,2
2113,7911397,Anna Nagar,Adjacent to Metro,Tanker-dependent,Flood-prone,Local Builder,High,Good,Yes,High,2,5,Good,Low,Non-Compliant,Medium,2068,2,5,2,0,634,46,387,738,3,11,0.4556905196304266,Non-Compliant,Delhi,Karnataka,Medium,Poor,Yes,No,Good,3,3,Commercial,2023,2000,Clay or Tile,Vinyl,Vinyl,Stone,714,Good,Good,Poured Concrete,Good,Average,ALQ,ALQ,Fair,Yes,Standard,Functional,Fair,2,No,Paved,Gravel,Irregular,Cul-de-sac,Severe,14804,Single-family,Ranch,5,Yes,1,4,2,1,3,1
2114,6560051,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,DLF,High,Fair,No,Medium,2,3,Poor,High,Compliant,Medium,1651,2,4,1,0,520,90,28,389,3,20,0.17545293739013337,Non-Compliant,Bangalore,Maharashtra,Weak,Poor,Yes,No,Good,4,4,Residential,2002,2014,Slate,Vinyl,Vinyl,None,388,Fair,Fair,Slab,Good,Poor,ALQ,GLQ,Fair,No,Upgraded,Typical,Fair,1,No,Paved,Gravel,Irregular,Inside,Gentle,9397,Single-family,Ranch,2,No,1,4,2,2,1,3
2115,13307357,Koramangala,1 km from Metro,Tanker-dependent,Flood-prone,Local Builder,Low,Good,No,High,4,4,Fair,Low,Non-Compliant,Low,2357,3,2,1,1,485,394,200,1391,2,17,0.28781228828296446,Non-Compliant,Mumbai,Maharashtra,Weak,Poor,No,No,Good,3,4,Commercial,2001,2008,Asphalt Shingles,Vinyl,Metal,Stone,115,Excellent,Good,Poured Concrete,Excellent,Poor,BLQ,BLQ,Excellent,Yes,Upgraded,Typical,Fair,2,Yes,Paved,Paved,Regular,Inside,Moderate,7453,Townhouse,Two-story,9,Yes,4,1,3,2,3,3
2116,9454239,Gurgaon,1 km from Metro,Tanker-dependent,Not Flood-prone,Sobha,Low,Excellent,No,Medium,1,2,Good,Medium,Non-Compliant,High,2980,1,4,1,0,540,464,249,284,4,11,0.47010164380258557,Non-Compliant,Chennai,Delhi,Strong,Good,No,No,Fair,2,1,Commercial,2010,2022,Asphalt Shingles,Metal,Vinyl,Brick,714,Good,Good,Poured Concrete,Good,Good,ALQ,BLQ,Good,Yes,Standard,Functional,Excellent,1,No,Paved,Gravel,Regular,Cul-de-sac,Gentle,13472,Townhouse,Two-story,6,No,2,3,2,4,4,1
2117,9786176,Bandra,1 km from Metro,Tanker-dependent,Not Flood-prone,DLF,Medium,Good,Yes,High,1,2,Fair,Medium,Compliant,High,2086,2,3,1,0,401,255,259,393,1,24,0.1523838508984492,Compliant,Bangalore,Delhi,Weak,Good,Yes,No,Excellent,3,1,Commercial,2004,2023,Slate,Wood,Vinyl,Stone,711,Fair,Good,Crawl Space,Fair,Average,GLQ,BLQ,Fair,No,Standard,Functional,Excellent,1,Yes,Gravel,Paved,Regular,Inside,Moderate,7603,Single-family,Ranch,8,No,3,1,1,4,2,4
2118,11376098,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Tata,High,Good,Yes,High,3,2,Poor,Medium,Compliant,Low,1730,3,2,2,1,193,93,435,1529,1,13,0.2518797510023948,Non-Compliant,Delhi,Karnataka,Medium,Poor,Yes,No,Fair,4,2,Mixed,2009,2011,Asphalt Shingles,Metal,Metal,None,320,Fair,Good,Slab,Fair,Average,BLQ,BLQ,Fair,No,Standard,Typical,Fair,1,Yes,Paved,Paved,Regular,Inside,Severe,13930,Townhouse,Ranch,3,No,2,1,3,4,3,2
2119,6743543,Anna Nagar,Adjacent to Metro,24/7,Flood-prone,DLF,High,Excellent,Yes,Medium,4,2,Fair,High,Non-Compliant,High,2786,1,4,3,0,599,82,278,202,1,10,0.31722829288097093,Non-Compliant,Mumbai,Karnataka,Weak,Good,Yes,No,Excellent,3,1,Commercial,2007,2009,Slate,Metal,Wood,Brick,845,Excellent,Fair,Poured Concrete,Good,Poor,GLQ,GLQ,Good,No,Upgraded,Typical,Excellent,2,Yes,Paved,Paved,Regular,Corner,Gentle,8549,Single-family,Two-story,9,No,1,3,2,2,1,3
2120,11723148,Anna Nagar,Adjacent to Metro,24/7,Not Flood-prone,Sobha,Low,Fair,No,Low,3,3,Fair,Low,Non-Compliant,High,2313,1,5,3,0,45,276,441,1948,4,17,0.191877784019358,Compliant,Bangalore,Delhi,Medium,Poor,Yes,No,Excellent,3,1,Mixed,2017,2001,Clay or Tile,Metal,Vinyl,None,671,Fair,Good,Poured Concrete,Fair,Average,BLQ,BLQ,Good,Yes,Upgraded,Functional,Good,1,No,Paved,Gravel,Regular,Corner,Gentle,12062,Single-family,Two-story,7,No,1,1,4,4,1,2
2121,8599833,Bandra,2 km from Metro,Tanker-dependent,Not Flood-prone,Local Builder,Low,Excellent,Yes,High,1,5,Good,Low,Non-Compliant,High,2117,2,4,2,1,605,286,112,126,2,28,0.1578867117975572,Non-Compliant,Chennai,Delhi,Medium,Poor,Yes,Yes,Excellent,4,1,Mixed,2014,2004,Asphalt Shingles,Metal,Metal,Stone,729,Good,Fair,Poured Concrete,Good,Average,ALQ,BLQ,Fair,Yes,Upgraded,Functional,Fair,1,Yes,Paved,Paved,Irregular,Corner,Severe,13111,Townhouse,Two-story,1,Yes,3,4,3,1,2,3
2122,6970930,Anna Nagar,2 km from Metro,Tanker-dependent,Not Flood-prone,Sobha,Medium,Good,No,Medium,1,5,Good,High,Non-Compliant,Low,2566,1,3,1,1,192,300,460,459,2,25,0.11117739386662687,Compliant,Mumbai,Maharashtra,Strong,Good,No,No,Good,1,2,Residential,2012,2002,Asphalt Shingles,Metal,Wood,None,366,Fair,Excellent,Poured Concrete,Excellent,Good,ALQ,BLQ,Good,No,Upgraded,Functional,Excellent,2,Yes,Paved,Gravel,Irregular,Corner,Moderate,11767,Single-family,Ranch,5,Yes,3,2,1,4,4,3
2123,13726820,Anna Nagar,1 km from Metro,Tanker-dependent,Flood-prone,Sobha,High,Excellent,Yes,Medium,3,5,Fair,Medium,Compliant,High,2121,2,3,3,0,294,467,142,1550,1,10,0.23645337344824938,Compliant,Bangalore,Delhi,Weak,Poor,No,No,Good,1,1,Commercial,2018,2009,Slate,Metal,Metal,None,325,Good,Fair,Poured Concrete,Fair,Poor,BLQ,ALQ,Excellent,No,Standard,Functional,Fair,2,Yes,Paved,Paved,Irregular,Cul-de-sac,Gentle,9685,Townhouse,Ranch,3,Yes,1,3,1,3,1,2
2124,6951179,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Sobha,Medium,Fair,Yes,High,2,2,Good,High,Compliant,Medium,1231,2,4,3,0,693,494,248,1070,1,15,0.4140225584868137,Compliant,Bangalore,Karnataka,Medium,Good,No,No,Good,3,1,Residential,2011,2001,Slate,Vinyl,Vinyl,None,515,Fair,Excellent,Slab,Excellent,Good,ALQ,GLQ,Good,No,Upgraded,Typical,Fair,2,No,Gravel,Gravel,Irregular,Corner,Moderate,8454,Townhouse,Two-story,7,No,2,3,3,3,4,2
2125,10188633,Anna Nagar,2 km from Metro,24/7,Not Flood-prone,Local Builder,Low,Fair,No,Low,4,2,Good,Low,Compliant,Medium,1044,1,4,1,1,348,353,56,106,2,23,0.2674446676337142,Non-Compliant,Chennai,Maharashtra,Weak,Good,Yes,No,Excellent,4,1,Mixed,2016,2014,Clay or Tile,Vinyl,Vinyl,Stone,372,Excellent,Good,Slab,Good,Good,GLQ,GLQ,Fair,Yes,Standard,Typical,Good,2,Yes,Gravel,Gravel,Regular,Inside,Moderate,9423,Single-family,Ranch,4,Yes,1,2,3,1,4,1
2126,10942427,Koramangala,2 km from Metro,24/7,Flood-prone,Tata,Medium,Good,No,Low,3,4,Good,Low,Non-Compliant,High,2532,1,5,1,0,178,147,205,620,4,24,0.24523632824352384,Compliant,Bangalore,Tamil Nadu,Weak,Good,No,No,Good,3,3,Residential,2021,2020,Slate,Wood,Vinyl,Stone,461,Excellent,Excellent,Crawl Space,Good,Poor,GLQ,ALQ,Excellent,Yes,Standard,Functional,Fair,1,Yes,Gravel,Paved,Regular,Corner,Gentle,11762,Townhouse,Two-story,4,Yes,2,3,1,3,1,4
2127,7986320,Koramangala,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Sobha,High,Excellent,Yes,Low,4,5,Fair,High,Compliant,High,2173,2,2,3,1,701,460,369,1857,3,15,0.3529328837872091,Compliant,Chennai,Maharashtra,Medium,Fair,Yes,No,Good,3,3,Mixed,2021,2017,Slate,Wood,Metal,None,741,Good,Fair,Crawl Space,Fair,Average,BLQ,BLQ,Good,No,Standard,Functional,Fair,1,Yes,Paved,Paved,Regular,Corner,Severe,8353,Townhouse,Two-story,4,No,2,2,2,2,4,3
2128,11254139,Anna Nagar,1 km from Metro,Tanker-dependent,Not Flood-prone,DLF,Medium,Excellent,No,High,4,4,Good,Low,Non-Compliant,Medium,2825,2,3,3,0,921,449,13,290,4,19,0.43574767140182213,Compliant,Mumbai,Tamil Nadu,Weak,Good,No,No,Excellent,1,2,Commercial,2021,2001,Slate,Metal,Metal,Brick,193,Excellent,Good,Poured Concrete,Excellent,Good,ALQ,BLQ,Fair,No,Upgraded,Typical,Excellent,1,Yes,Paved,Paved,Regular,Corner,Moderate,10800,Townhouse,Two-story,5,No,1,4,1,1,4,3
2129,10183284,Gurgaon,2 km from Metro,24/7,Flood-prone,Local Builder,High,Good,No,High,1,4,Fair,Medium,Non-Compliant,High,1275,3,5,3,0,998,429,135,185,2,26,0.43302268092805773,Non-Compliant,Mumbai,Tamil Nadu,Weak,Poor,No,No,Fair,3,3,Commercial,2016,2008,Clay or Tile,Metal,Vinyl,None,545,Good,Excellent,Crawl Space,Excellent,Average,GLQ,ALQ,Excellent,Yes,Upgraded,Functional,Good,1,Yes,Paved,Paved,Irregular,Inside,Moderate,5340,Single-family,Two-story,4,Yes,3,1,3,1,4,2
2130,14559264,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Tata,Low,Fair,No,Low,2,5,Poor,High,Compliant,Low,1334,3,5,2,1,480,363,366,207,1,27,0.27894661228393625,Compliant,Chennai,Maharashtra,Weak,Fair,Yes,No,Fair,2,2,Commercial,2008,2018,Clay or Tile,Metal,Metal,Stone,559,Excellent,Excellent,Crawl Space,Good,Poor,ALQ,ALQ,Good,Yes,Standard,Typical,Fair,2,No,Gravel,Paved,Regular,Inside,Gentle,10138,Single-family,Two-story,6,Yes,3,3,3,1,3,4
2131,6463852,Anna Nagar,1 km from Metro,Tanker-dependent,Not Flood-prone,Tata,High,Fair,No,High,3,2,Good,Medium,Compliant,Medium,1502,3,3,2,0,760,181,391,852,4,25,0.1946415729971288,Non-Compliant,Chennai,Tamil Nadu,Weak,Good,Yes,Yes,Fair,2,1,Commercial,2014,2016,Asphalt Shingles,Metal,Vinyl,Brick,884,Good,Good,Poured Concrete,Good,Poor,ALQ,GLQ,Good,No,Standard,Functional,Good,2,Yes,Paved,Paved,Regular,Cul-de-sac,Moderate,12542,Townhouse,Ranch,3,Yes,4,1,1,1,3,1
2132,14159650,Gurgaon,1 km from Metro,24/7,Not Flood-prone,DLF,High,Good,No,High,4,5,Good,Low,Non-Compliant,Medium,1288,2,3,1,0,867,218,288,1902,1,26,0.25943057442215356,Non-Compliant,Bangalore,Maharashtra,Weak,Good,Yes,Yes,Fair,3,3,Residential,2015,2008,Slate,Wood,Metal,None,432,Fair,Fair,Poured Concrete,Good,Average,BLQ,GLQ,Good,No,Upgraded,Typical,Good,2,No,Gravel,Gravel,Regular,Corner,Gentle,8980,Single-family,Two-story,7,No,1,4,2,4,3,1
2133,12279162,Gurgaon,2 km from Metro,Tanker-dependent,Flood-prone,DLF,High,Good,Yes,Low,1,3,Poor,Medium,Compliant,Low,1653,2,2,3,1,42,142,304,1913,3,14,0.2718230563271764,Compliant,Mumbai,Karnataka,Strong,Poor,Yes,Yes,Excellent,2,1,Commercial,2003,2020,Clay or Tile,Metal,Vinyl,Brick,557,Fair,Fair,Slab,Fair,Poor,BLQ,BLQ,Good,No,Upgraded,Functional,Excellent,2,Yes,Gravel,Paved,Regular,Inside,Moderate,8740,Single-family,Ranch,2,No,4,3,4,4,3,4
2134,14049549,Anna Nagar,2 km from Metro,Tanker-dependent,Flood-prone,Tata,Low,Excellent,Yes,Medium,3,4,Fair,High,Non-Compliant,Medium,2191,2,3,3,0,112,49,498,546,3,11,0.2644998594969583,Compliant,Mumbai,Maharashtra,Medium,Poor,No,No,Good,3,1,Commercial,2023,2003,Asphalt Shingles,Wood,Metal,None,796,Fair,Fair,Crawl Space,Excellent,Average,GLQ,BLQ,Good,No,Standard,Typical,Good,2,Yes,Paved,Gravel,Regular,Corner,Severe,6369,Single-family,Ranch,3,Yes,3,1,1,1,4,1
